plat,fnode,nbApps,nbNodes,usage,windur
trilab,2.0,97,12677,0.7126714639082528,24461.199312717334
trilab,1.515716566510398,52,7027,0.521260517708631,52331.81811814749
trilab,1.515716566510398,47,6691,0.4963361497066245,43262.989741826714
trilab,1.8660659830736148,97,11249,0.6777816325652554,28742.0
trilab,1.624504792712471,60,7843,0.5428303144740375,79273.95234558547
trilab,2.0,106,12003,0.6747807510681358,22102.01257860966
trilab,1.3195079107728942,32,4897,0.41727366911408925,60884.035938646295
trilab,1.3195079107728942,28,4482,0.38191149376543765,95734.48153374114
trilab,1.3195079107728942,37,5680,0.4839931469405814,96397.79222143027
trilab,1.2311444133449163,20,3273,0.29890961246615233,67086.1571031642
trilab,1.3195079107728942,34,5173,0.4407916459724696,63221.01197832938
trilab,1.0,10,1670,0.18776703395547562,148578.29765008844
trilab,1.148698354997035,18,3006,0.2942292549210871,90505.95000831154
trilab,1.7411011265922482,80,9320,0.6018590436570928,26603.015622287192
trilab,1.7411011265922482,71,9195,0.5937868998312197,31355.75716827339
trilab,1.3195079107728942,36,5413,0.4612420606319308,218897.8079806671
trilab,1.7411011265922482,70,9060,0.5850689844992769,31754.014355569852
trilab,1.2311444133449163,22,3622,0.330782345356677,68006.02263441563
trilab,1.8660659830736148,97,11287,0.6800712318218541,69337.35832978459
trilab,1.0717734625362931,13,2171,0.22775068862451192,118349.27852677331
trilab,1.0717734625362931,12,2004,0.21023140488416486,96659.90448534861
trilab,1.8660659830736148,94,11299,0.6807942631660433,27434.189154306423
trilab,1.2311444133449163,23,3756,0.34302001357252315,66910.00427751019
trilab,1.4142135623730951,34,5264,0.4185079937222831,75724.74253767854
trilab,1.7411011265922482,76,9718,0.6275607495986725,32478.3432171813
trilab,2.0,107,12359,0.6947942433100966,22797.61887850467
trilab,1.624504792712471,51,7228,0.5002648875453708,38534.02047401462
trilab,1.3195079107728942,27,4278,0.36452864130489565,59554.27067974317
trilab,1.8660659830736148,84,10759,0.6482578526775342,32933.338391071644
trilab,1.2311444133449163,23,3779,0.3451205088633027,137671.3047364687
trilab,1.624504792712471,55,7608,0.5265654765419453,47440.993328632736
trilab,1.3195079107728942,25,4001,0.34092545438543415,60365.15875218097
trilab,1.7411011265922482,70,9399,0.6069606385550446,32589.806905930596
trilab,1.624504792712471,51,6998,0.4843461099948125,34175.023003914685
trilab,1.0,8,1336,0.15021362716438047,94927.43299881718
trilab,1.8660659830736148,95,11218,0.6759138015927669,40534.470756675684
trilab,1.515716566510398,68,8514,0.6315656820508445,218892.32057492217
trilab,1.3195079107728942,21,3363,0.28656143541569984,72012.10574572961
trilab,1.0717734625362931,19,3173,0.3328663910665943,87191.14302777928
trilab,1.624504792712471,52,7417,0.5133459699673513,34026.0884782179
trilab,1.2311444133449163,20,3305,0.3018320406968022,80016.50693130257
trilab,1.7411011265922482,78,9051,0.584487790143814,27153.51339127144
trilab,1.624504792712471,63,8564,0.5927322214912224,54629.974249579784
trilab,1.2311444133449163,20,3281,0.2996402195238148,75675.57434214486
trilab,2.0,168,14259,0.8016078255003373,218905.34944101446
trilab,2.0,103,12421,0.6982797391499888,23001.0
trilab,1.148698354997035,16,2672,0.26153711548541075,96461.0065515588
trilab,1.0,19,3173,0.35675736451540363,218895.04530685014
trilab,1.2311444133449163,22,3626,0.33114764888550824,78847.19079025173
trilab,1.515716566510398,42,6132,0.4548697160366195,47072.091421806326
trilab,1.0,10,1670,0.18776703395547562,152982.07964728828
trilab,1.7411011265922482,81,9881,0.638086825147611,41218.90171047162
trilab,1.148698354997035,24,4008,0.39230567322811616,96082.00491021837
trilab,1.624504792712471,49,6957,0.4815084148662347,38626.7256298834
trilab,1.515716566510398,35,5378,0.3989382473654501,65268.818188595666
trilab,1.4142135623730951,46,6528,0.5190007946464787,46415.212359614714
trilab,1.4142135623730951,39,5988,0.4760687436187369,50634.844912857254
trilab,1.8660659830736148,82,10286,0.619758367194081,23068.006687220462
trilab,1.515716566510398,48,6581,0.4881763863726342,39673.989962304695
trilab,1.2311444133449163,18,2962,0.2705072630995244,93675.9852078538
trilab,1.3195079107728942,28,4361,0.37160107637462597,64680.16772331581
trilab,1.7411011265922482,81,9976,0.6442216544552744,47354.937550017734
trilab,1.2311444133449163,20,3271,0.2987269607017367,80709.16880835393
trilab,1.0717734625362931,21,3507,0.3679049585472885,78387.54966511435
trilab,1.0717734625362931,14,2338,0.245269972364859,74513.68654122986
trilab,1.4142135623730951,32,4952,0.3937028086840323,95068.11378626665
trilab,1.0717734625362931,11,1837,0.19271212114381778,76855.78609636604
trilab,1.4142135623730951,38,5542,0.44061004962175015,70613.31422542827
trilab,2.0,111,12925,0.726613447267821,23399.836216227908
trilab,1.148698354997035,26,4342,0.4249978126637925,84042.97659589739
trilab,1.0,13,2171,0.24409714414211828,134789.5734558187
trilab,1.624504792712471,49,6875,0.47583302460907917,33839.92791330482
trilab,2.0,95,11915,0.6698335956824826,20656.00000005834
trilab,1.0,9,1503,0.16899033055992804,112062.98896959252
trilab,1.148698354997035,15,2505,0.24519104576757259,82623.0766199704
trilab,1.0717734625362931,15,2505,0.26278925610520604,77399.1927542393
trilab,1.8660659830736148,96,10754,0.6479565896174555,22914.143546923584
trilab,1.515716566510398,46,6437,0.47749451437177426,38538.988563956416
trilab,1.515716566510398,45,6447,0.47823631103850067,38911.0923242996
trilab,1.148698354997035,18,3006,0.2942292549210871,123665.18152857228
trilab,1.515716566510398,55,7444,0.5521934387111213,93541.93222428598
trilab,1.8660659830736148,83,10618,0.6397622343833125,22776.01580522081
trilab,1.3195079107728942,27,4283,0.3649546916103011,66232.76608199962
trilab,1.0717734625362931,12,2004,0.21023140488416486,153147.33497992205
trilab,1.3195079107728942,26,4138,0.35259923275354327,135326.19970383166
trilab,1.7411011265922482,101,11086,0.7159022916290269,218903.20506381203
trilab,1.515716566510398,40,5973,0.44307514903567,51235.84686903503
trilab,1.2311444133449163,22,3623,0.3308736712388848,73168.21505772584
trilab,1.8660659830736148,98,11047,0.6656106049380724,23898.013386196966
trilab,1.148698354997035,24,4008,0.39230567322811616,97424.46309909824
trilab,1.515716566510398,40,5657,0.4196343743671162,36461.079823699096
trilab,2.0,115,12947,0.7278502361142343,25596.441779358112
trilab,1.148698354997035,22,3674,0.3596135337924398,218899.0647399666
trilab,1.0717734625362931,10,1670,0.17519283740347072,93820.37837942617
trilab,1.7411011265922482,60,8801,0.568343502492068,54711.22352148966
trilab,1.2311444133449163,24,3905,0.3566275700214864,218897.60468798122
trilab,1.7411011265922482,77,9998,0.645642351768628,36288.67430442049
trilab,1.8660659830736148,76,8901,0.5363084995522569,23089.017261089266
trilab,1.148698354997035,15,2505,0.24519104576757259,114524.60085525512
trilab,1.4142135623730951,33,4922,0.3913176947380466,45787.09466539779
trilab,1.0,12,2004,0.22532044074657073,162608.63419374687
trilab,1.8660659830736148,113,12624,0.7606289740869219,37431.79154464211
trilab,1.0,11,1837,0.20654373735102316,123346.81442569512
trilab,2.0,109,11607,0.6525185518326962,20593.000000017237
trilab,1.7411011265922482,80,10267,0.6630136052819068,54817.338474158336
trilab,1.624504792712471,69,8781,0.6077512420497926,78944.20964020313
trilab,1.4142135623730951,38,5682,0.45174058136968326,73109.78855743574
trilab,1.4142135623730951,29,4460,0.3545869399698675,57941.038829914585
trilab,1.624504792712471,51,7211,0.4990882822481556,39385.18041406408
trilab,1.8660659830736148,83,10429,0.6283744907123343,26821.142174785607
trilab,2.0,105,12431,0.6988419158983584,20810.031746031218
trilab,1.3195079107728942,31,4828,0.41139417489949415,73784.32049072062
trilab,1.4142135623730951,30,4712,0.374621897116147,73345.90871662012
trilab,1.4142135623730951,45,6523,0.5186032756554811,50752.76978716289
trilab,1.148698354997035,19,3173,0.3105753246389253,91172.16708712402
trilab,1.4142135623730951,34,5158,0.4100805911131338,71834.36452056668
trilab,1.624504792712471,58,7883,0.5455987975263085,47647.135231098466
trilab,1.8660659830736148,85,9908,0.5969828798521247,23330.42094710443
trilab,1.0,12,2004,0.22532044074657073,99511.066368
trilab,2.0,140,13746,0.7727681583089724,59938.43861179771
trilab,1.624504792712471,66,8351,0.5779900492378792,35093.76698033079
trilab,1.3195079107728942,33,5042,0.42962912797084707,67472.16369376027
trilab,1.0717734625362931,15,2505,0.26278925610520604,107612.22446251272
trilab,1.7411011265922482,70,8637,0.5577528497925226,28069.5383358304
trilab,1.0717734625362931,14,2338,0.245269972364859,87599.7976812576
trilab,1.515716566510398,46,6585,0.4884731050393248,37816.00490916226
trilab,2.0,106,11668,0.6559478299977513,21001.88358415565
trilab,1.2311444133449163,25,4059,0.37069175588148867,75110.10537363926
trilab,1.2311444133449163,18,2997,0.2737036689767976,89425.47147366521
trilab,1.624504792712471,50,6943,0.4805394457979399,37958.08322109029
trilab,1.4142135623730951,48,6534,0.5194778174356759,50464.11206504985
trilab,1.2311444133449163,32,5197,0.47462060983397303,69360.17236172418
trilab,1.4142135623730951,29,4337,0.3448079727913263,45599.65242642317
trilab,1.7411011265922482,68,9043,0.5839711729389582,53136.99429477871
trilab,1.148698354997035,18,3006,0.2942292549210871,80906.28252220603
trilab,1.7411011265922482,74,9121,0.589008190686303,31190.01374774761
trilab,1.0717734625362931,16,2672,0.28030853984555315,96722.14372773113
trilab,1.8660659830736148,86,10586,0.6378341507988082,30246.15719935092
trilab,1.515716566510398,43,6555,0.4862477150391456,43134.088891128835
trilab,1.515716566510398,49,6825,0.5062762250407581,53819.937515556354
trilab,1.7411011265922482,83,10324,0.6666945028665049,38254.023912702134
trilab,1.3195079107728942,30,4739,0.4038104794632773,69884.97894849807
trilab,1.148698354997035,20,3340,0.3269213943567635,83974.30833235403
trilab,1.148698354997035,21,3507,0.3432674640746016,81847.70482689622
trilab,1.0,10,1670,0.18776703395547562,125409.08975487188
trilab,1.0,11,1837,0.20654373735102316,95159.83859795792
trilab,1.0,14,2338,0.26287384753766585,210776.74265860676
trilab,1.7411011265922482,66,9197,0.5939160541324338,35235.01172826582
trilab,1.148698354997035,20,3340,0.3269213943567635,95740.89763295252
trilab,1.0,15,2505,0.2816505509332134,111039.97530512574
trilab,2.0,105,12733,0.715819653699123,24820.012952380952
trilab,1.148698354997035,21,3507,0.3432674640746016,94977.99804026325
trilab,1.515716566510398,48,7040,0.5222248533753753,64665.93885984793
trilab,1.8660659830736148,81,10575,0.6371713720666349,37068.918089416766
trilab,1.0717734625362931,13,2171,0.22775068862451192,217144.45164611534
trilab,1.515716566510398,45,6349,0.4709667037045821,39504.979681063625
trilab,1.3195079107728942,21,3342,0.284772024132997,69749.1066903847
trilab,2.0,119,13818,0.776815830897234,31710.004438863103
trilab,1.624504792712471,53,7324,0.5069092468708212,46074.669257163245
trilab,1.3195079107728942,26,4141,0.35285486293678653,61652.94845289943
trilab,1.0717734625362931,27,4509,0.4730206609893709,218893.2831382748
trilab,1.7411011265922482,72,9619,0.621167611688581,35966.709195233416
trilab,1.3195079107728942,25,3961,0.3375170519421906,75956.17776075566
trilab,2.0,88,11520,0.64762761412188,23346.42424239252
trilab,1.8660659830736148,73,9463,0.5701704675051126,23210.818911583698
trilab,2.0,121,13680,0.7690577917697324,30157.032515090355
trilab,1.148698354997035,14,2338,0.22884497604973442,147062.27669621495
trilab,1.4142135623730951,37,5524,0.4391789812541588,63039.12509249092
trilab,1.4142135623730951,37,5355,0.4257428393584396,48243.7848753216
trilab,1.4142135623730951,31,4621,0.3673870514799905,46039.82323003057
trilab,1.0,13,2171,0.24409714414211828,98778.45697164044
trilab,1.148698354997035,15,2505,0.24519104576757259,97110.33547348014
trilab,2.0,108,11631,0.6538677760287834,21874.0
trilab,1.0,8,1336,0.15021362716438047,131972.9789990352
trilab,1.0717734625362931,11,1837,0.19271212114381778,128536.41353538778
trilab,1.515716566510398,57,7601,0.5638396463787255,38623.93530403083
trilab,1.4142135623730951,41,5908,0.46970843976277515,67303.97044508695
trilab,1.515716566510398,53,7115,0.5277883283758232,38373.15165509869
trilab,1.0717734625362931,21,3507,0.3679049585472885,147893.2981995108
trilab,1.148698354997035,19,3173,0.3105753246389253,77238.21692535053
trilab,2.0,111,12184,0.6849561502136272,19428.78951481806
trilab,1.7411011265922482,75,9761,0.6303375670747728,41733.03071892945
trilab,1.4142135623730951,51,7118,0.5659080355841967,218900.65075698055
trilab,1.0,10,1670,0.18776703395547562,98234.98239905984
trilab,1.3195079107728942,22,3490,0.2973831131729981,75426.73547148556
trilab,1.8660659830736148,79,10263,0.6183725571177185,22604.184621711425
trilab,1.2311444133449163,20,3266,0.2982703312906977,63897.02748947365
trilab,1.8660659830736148,88,11453,0.6900731654164699,33186.27932649743
trilab,2.0,107,12673,0.7124465932089049,18442.99376946686
trilab,1.624504792712471,86,9385,0.6495553361390848,218899.0264780091
trilab,1.2311444133449163,23,3772,0.34448122768784806,65464.56780808014
trilab,1.3195079107728942,23,3745,0.3191116787486756,63390.20078310226
trilab,1.0,15,2505,0.2816505509332134,106591.68347056888
trilab,1.0,14,2338,0.26287384753766585,120891.98053110988
trilab,1.148698354997035,14,2338,0.22884497604973442,112655.07234594652
trilab,1.8660659830736148,127,12729,0.7669554983485763,218871.72548553877
trilab,1.4142135623730951,35,5126,0.40753646957074907,66249.66025424865
trilab,1.624504792712471,66,8688,0.6013145189532625,39690.98577334739
trilab,1.624504792712471,57,7920,0.5481596443496591,34606.223399526025
trilab,2.0,99,12387,0.6963683382055318,22952.865454557363
trilab,1.2311444133449163,26,4246,0.38776969585434856,137187.97398150468
trilab,1.0717734625362931,15,2505,0.26278925610520604,113526.02111575963
trilab,1.8660659830736148,78,10397,0.6264464071278301,23075.345240583716
trilab,1.0717734625362931,11,1837,0.19271212114381778,112871.61659553918
trilab,1.515716566510398,59,7762,0.5757825727130204,69335.11933672955
trilab,1.624504792712471,68,9066,0.6274766837972235,38117.05132404918
trilab,1.515716566510398,50,6975,0.5174031750416538,41667.34747085531
trilab,1.624504792712471,62,7929,0.5487825530364202,39253.03835524759
trilab,1.3195079107728942,26,4119,0.35098024159300256,87732.99761994506
trilab,1.0,16,2672,0.30042725432876094,136456.77135102183
trilab,1.2311444133449163,22,3579,0.3268553324217413,66372.03036835883
trilab,1.4142135623730951,32,5116,0.40674143158875387,79691.62047214314
trilab,1.0717734625362931,16,2672,0.28030853984555315,99535.02667232293
trilab,1.0,9,1503,0.16899033055992804,241869.1384161984
trilab,1.0717734625362931,18,3006,0.31534710732624727,109302.81383840599
trilab,1.2311444133449163,22,3629,0.33142162653213164,62264.20698732792
trilab,1.624504792712471,57,7609,0.5266346886182521,43356.1743639443
trilab,1.2311444133449163,24,3955,0.3611938641318767,66057.0125104502
trilab,1.7411011265922482,75,8825,0.5698933541066356,29336.05356773205
trilab,1.148698354997035,14,2338,0.22884497604973442,96778.54610271167
trilab,2.0,118,13379,0.7521362716438048,23257.799834926376
trilab,1.515716566510398,39,5784,0.4290551920345413,50691.035565670805
trilab,1.515716566510398,52,6856,0.5085757947076098,41073.02928196471
trilab,1.8660659830736148,98,11822,0.7123063792502844,38327.978006019795
trilab,1.624504792712471,46,6913,0.4784630835087366,35250.09879836137
trilab,2.0,101,12619,0.7094108387677086,24478.013465346532
trilab,1.3195079107728942,23,3635,0.30973857202975585,95513.13874343627
trilab,1.3195079107728942,37,5632,0.47990306400868915,95510.44122171127
trilab,1.3195079107728942,24,3763,0.32064545984813514,121450.04978393386
trilab,1.2311444133449163,21,3428,0.3130651242083624,79378.06824835733
trilab,1.3195079107728942,22,3576,0.3047111784259717,76651.85874454024
trilab,1.0,9,1503,0.16899033055992804,107829.81220131878
trilab,1.148698354997035,15,2505,0.24519104576757259,78567.02695691794
trilab,1.7411011265922482,68,9248,0.5972094888133899,34421.04749794103
trilab,1.7411011265922482,69,8802,0.5684080796426749,29123.521475942907
trilab,1.3195079107728942,58,8536,0.7273530813881695,218897.80032399017
trilab,1.7411011265922482,62,8390,0.5418022935925975,27381.87237978987
trilab,1.2311444133449163,28,4548,0.4153501122811063,84977.33212885063
trilab,1.8660659830736148,121,12658,0.7626775628954576,68415.5679997659
trilab,1.0717734625362931,12,2004,0.21023140488416486,158987.013087009
trilab,1.0717734625362931,12,2004,0.21023140488416486,99958.67893399304
trilab,1.8660659830736148,75,9574,0.5768585074388617,24187.220792796692
trilab,1.2311444133449163,25,4136,0.3777238488114898,100240.77900382738
trilab,1.4142135623730951,35,5415,0.4305130672504109,52603.50729372864
trilab,1.7411011265922482,71,8983,0.5800965439025391,38268.744206469106
trilab,2.0,97,11635,0.6540926467281313,22546.014020611332
trilab,1.624504792712471,51,7533,0.5213745708189372,36080.01399525424
trilab,1.3195079107728942,27,4232,0.36060897849516554,56108.729192508654
trilab,1.8660659830736148,96,10555,0.6359663198263197,23260.328088560025
trilab,1.2311444133449163,33,5359,0.48941540275163775,75438.96522671248
trilab,1.624504792712471,65,8094,0.5602025456270381,31811.016034659802
trilab,1.3195079107728942,30,4647,0.3959711538438172,78178.24841638221
trilab,1.7411011265922482,71,8893,0.5742846003479105,27383.435127551227
trilab,1.624504792712471,67,8905,0.6163335395118327,35444.72562988054
trilab,1.0,11,1837,0.20654373735102316,98449.70874337708
trilab,1.8660659830736148,104,11879,0.7157407781351826,33076.04653283427
trilab,1.515716566510398,70,8477,0.6288210343839569,218911.31791366902
trilab,1.3195079107728942,29,4477,0.3814854434600322,60019.1515919136
trilab,1.0717734625362931,15,2505,0.26278925610520604,186673.055639178
trilab,1.624504792712471,56,7634,0.5283649905259215,33574.27920374931
trilab,1.2311444133449163,24,3905,0.3566275700214864,77481.30719720064
trilab,1.7411011265922482,63,8484,0.5478725457496539,28646.0
trilab,1.624504792712471,63,8061,0.5579185471089145,32070.103313955322
trilab,1.2311444133449163,22,3623,0.3308736712388848,78178.0368253045
trilab,2.0,159,14358,0.8071733753091972,218898.68133977384
trilab,2.0,103,12049,0.6773667641106363,21928.071197406363
trilab,1.148698354997035,16,2672,0.26153711548541075,75057.74436369399
trilab,1.0,18,3006,0.3379806611198561,218886.91955066717
trilab,1.2311444133449163,21,3458,0.31580490067459666,73927.85383502569
trilab,1.515716566510398,45,6168,0.4575401840368345,75709.70402793954
trilab,1.0,12,2004,0.22532044074657073,106381.96719268465
trilab,1.7411011265922482,66,9180,0.592818242572115,34041.00720820453
trilab,1.148698354997035,17,2839,0.27788318520324895,124893.37054837638
trilab,1.624504792712471,45,6987,0.48358477715543796,36509.66704274475
trilab,1.515716566510398,49,6823,0.5061278657074127,53965.380576772484
trilab,1.4142135623730951,28,4208,0.334551982823588,53288.02006566867
trilab,1.4142135623730951,32,4945,0.3931462820966356,61094.07490682207
trilab,1.8660659830736148,74,9433,0.56836288914464,23344.017727584942
trilab,1.515716566510398,48,6760,0.5014545467070365,45269.66433287439
trilab,1.2311444133449163,20,3268,0.2984529830551133,70244.78125891954
trilab,1.3195079107728942,36,5518,0.4701891170454451,55333.93838566746
trilab,1.7411011265922482,72,8736,0.564145987702614,26806.034715896472
trilab,1.2311444133449163,24,3941,0.3599153017809674,97776.27205458142
trilab,1.0717734625362931,15,2505,0.26278925610520604,92905.58191536226
trilab,1.0717734625362931,11,1837,0.19271212114381778,95856.20311835826
trilab,1.4142135623730951,38,5599,0.44514176611912293,68275.93830400197
trilab,1.0717734625362931,13,2171,0.22775068862451192,113991.81157946007
trilab,1.4142135623730951,46,6685,0.5314828909638036,61101.01403450021
trilab,2.0,123,12580,0.7072183494490668,20105.734417345146
trilab,1.148698354997035,17,2839,0.27788318520324895,76565.99607603985
trilab,1.0,10,1670,0.18776703395547562,119289.49680199512
trilab,1.624504792712471,69,8847,0.6123192390860398,32076.12462715657
trilab,2.0,111,12086,0.6794468180796043,22017.017519917867
trilab,1.0,11,1837,0.20654373735102316,153761.34738027162
trilab,1.148698354997035,18,3006,0.2942292549210871,99986.68091807571
trilab,1.0717734625362931,19,3173,0.3328663910665943,114376.8604248923
trilab,1.8660659830736148,83,10340,0.6230120082429319,24324.15681828969
trilab,1.515716566510398,50,7072,0.5245986027088998,55138.33300069597
trilab,1.515716566510398,48,6774,0.5024930620404535,40776.0424744181
trilab,1.148698354997035,14,2338,0.22884497604973442,124563.35441798872
trilab,1.515716566510398,49,6898,0.5116913407078606,45851.36890697006
trilab,1.8660659830736148,92,10485,0.6317486369852168,25835.014259126114
trilab,1.3195079107728942,25,3903,0.3325748683994875,55763.765056926015
trilab,1.0717734625362931,16,2672,0.28030853984555315,89194.27675170926
trilab,1.3195079107728942,25,3990,0.3399881437135422,70291.77134324104
trilab,1.7411011265922482,96,10124,0.653779072745108,218900.33599002208
trilab,1.515716566510398,51,7236,0.5367640680432125,50392.001159420266
trilab,1.2311444133449163,24,3971,0.3626550782472016,79935.10262501918
trilab,1.8660659830736148,87,10274,0.6190353358498919,26856.015078585846
trilab,1.148698354997035,15,2505,0.24519104576757259,105850.38754829625
trilab,1.515716566510398,43,6114,0.45353448203651203,40333.08344653171
trilab,2.0,105,12287,0.690746570721835,20778.031746031218
trilab,1.148698354997035,35,5845,0.572112440124336,218898.0835812852
trilab,1.0717734625362931,12,2004,0.21023140488416486,86032.63720095524
trilab,1.7411011265922482,79,9578,0.6185199485136947,27371.481576192058
trilab,1.2311444133449163,31,5094,0.4652140439665689,218900.31679432857
trilab,1.7411011265922482,77,9457,0.6107061132902496,40852.516428885145
trilab,1.8660659830736148,83,10337,0.6228312504068846,25453.479283189485
trilab,1.148698354997035,26,4342,0.4249978126637925,78809.97988848054
trilab,1.4142135623730951,36,5212,0.414373796215908,53725.97040689422
trilab,1.0,14,2338,0.26287384753766585,106264.70657077015
trilab,1.8660659830736148,81,10691,0.6441606750604627,27591.947287724826
trilab,1.0,10,1670,0.18776703395547562,121107.43090818301
trilab,2.0,99,12455,0.7001911400944457,18858.0
trilab,1.7411011265922482,87,9860,0.6367307049848643,65920.2564083168
trilab,1.624504792712471,74,8881,0.6146724496804701,75937.37056572098
trilab,1.4142135623730951,42,6072,0.4827470626674968,52072.47654852083
trilab,1.4142135623730951,45,6439,0.5119249566067213,52495.014188800604
trilab,1.624504792712471,51,7262,0.5026180981398012,40139.07493501625
trilab,1.8660659830736148,80,10849,0.6536805877589524,28504.301481309907
trilab,2.0,111,12795,0.719305149539015,25523.875413854268
trilab,1.3195079107728942,29,4557,0.3883022483465193,83375.53189549524
trilab,1.4142135623730951,37,5639,0.4483219180471038,53496.960551239965
trilab,1.4142135623730951,37,5428,0.43154661662700466,68528.28994695429
trilab,1.148698354997035,17,2839,0.27788318520324895,128580.3074497289
trilab,1.4142135623730951,36,5132,0.4080134923599462,48819.83340695685
trilab,1.624504792712471,44,6501,0.44994770807034523,33251.178429522064
trilab,1.8660659830736148,88,10379,0.6253618601115464,26979.003004673476
trilab,1.0,11,1837,0.20654373735102316,106612.81255671647
trilab,2.0,133,13821,0.776984483921745,55593.47099105996
trilab,1.624504792712471,51,6775,0.4689118169784016,33501.01876131913
trilab,1.3195079107728942,40,6170,0.5257460768703146,79226.2671264695
trilab,1.0717734625362931,16,2672,0.28030853984555315,114712.2436885727
trilab,1.7411011265922482,74,9300,0.6005675006449531,28364.365745045023
trilab,1.0717734625362931,14,2338,0.245269972364859,136444.9778750984
trilab,1.515716566510398,56,7568,0.5613917173785284,41589.94648660965
trilab,2.0,105,11914,0.6697773780076456,19204.05668460964
trilab,1.2311444133449163,22,3604,0.3291384794769365,89820.68402808966
trilab,1.2311444133449163,26,4304,0.3930665970224014,61646.14841717797
trilab,1.624504792712471,47,7184,0.49721955618787267,38681.08701996626
trilab,1.4142135623730951,35,5146,0.40912654553473954,65073.94609449435
trilab,1.2311444133449163,23,3818,0.34868221826940715,69104.26985721003
trilab,1.4142135623730951,29,4422,0.35156579563828566,59335.96590010547
trilab,1.7411011265922482,74,9658,0.6236861205622535,32590.013357470667
trilab,1.148698354997035,24,4008,0.39230567322811616,80053.09575757153
trilab,1.7411011265922482,63,8551,0.5521992148403219,27417.62349367507
trilab,1.0717734625362931,13,2171,0.22775068862451192,125333.04860034748
trilab,1.8660659830736148,94,11342,0.6833851254827208,29082.012644117072
trilab,1.515716566510398,39,5681,0.42141468636725954,41671.99691396285
trilab,1.515716566510398,48,6657,0.49381404103975474,54330.4107488415
trilab,1.7411011265922482,74,9769,0.6308541842796287,33720.365642911864
trilab,1.3195079107728942,23,3686,0.31408428514489134,106441.60932482415
trilab,1.148698354997035,17,2839,0.27788318520324895,103371.94641097999
trilab,1.148698354997035,16,2672,0.26153711548541075,81792.66060483879
trilab,1.0,12,2004,0.22532044074657073,96207.41066638783
trilab,1.0,12,2004,0.22532044074657073,148507.22006283017
trilab,1.0,12,2004,0.22532044074657073,109281.15706683527
trilab,1.7411011265922482,64,8831,0.5702808170102774,28199.0
trilab,1.148698354997035,22,3674,0.3596135337924398,109322.3919979554
trilab,1.0,12,2004,0.22532044074657073,100682.88536021793
trilab,2.0,109,12286,0.690690353046998,18521.012477064218
trilab,1.148698354997035,24,4008,0.39230567322811616,84536.66568675301
trilab,1.515716566510398,49,6694,0.4965586887066424,47075.97154492041
trilab,1.8660659830736148,97,10510,0.6332549522856107,24724.121448503167
trilab,1.0717734625362931,14,2338,0.245269972364859,128968.04704278467
trilab,1.515716566510398,40,5700,0.4228241000340397,104405.09335534574
trilab,1.3195079107728942,26,4082,0.34782746933300235,71357.92545406256
trilab,2.0,113,12601,0.7083989206206431,23005.012035398227
trilab,1.624504792712471,51,7289,0.5044868242000841,36666.746711158834
trilab,1.3195079107728942,31,4832,0.41173501514381855,76793.02659838102
trilab,1.0717734625362931,20,3340,0.35038567480694144,218885.36998537258
trilab,1.7411011265922482,70,8912,0.5755115662094432,28972.0
trilab,1.3195079107728942,32,4910,0.41838139990814344,60468.04191227938
trilab,2.0,111,12300,0.6914774004947155,21666.92192191968
trilab,1.8660659830736148,75,9812,0.591198629098612,24582.611820792456
trilab,2.0,96,11471,0.6448729480548685,21316.01416666666
trilab,1.148698354997035,21,3507,0.3432674640746016,94154.97258892638
trilab,1.4142135623730951,45,6245,0.496501219756014,67459.41256769447
trilab,1.4142135623730951,40,5922,0.4708214929375685,96342.17661800464
trilab,1.4142135623730951,31,4680,0.3720777755737623,54326.15562196207
trilab,1.0,13,2171,0.24409714414211828,185264.04573340368
trilab,1.148698354997035,17,2839,0.27788318520324895,124700.03518491506
trilab,2.0,104,12245,0.6883854283786822,20934.779423076925
trilab,1.0,14,2338,0.26287384753766585,105176.97580317584
trilab,1.0717734625362931,15,2505,0.26278925610520604,164779.38802646653
trilab,1.515716566510398,47,6536,0.4848383013723655,42261.113747222975
trilab,1.4142135623730951,32,4945,0.3931462820966356,57009.47478197653
trilab,1.515716566510398,45,6410,0.475491663371613,42641.69289883462
trilab,1.0717734625362931,14,2338,0.245269972364859,90782.08071519181
trilab,1.148698354997035,25,4175,0.4086517429459543,86261.3621502436
trilab,2.0,114,12529,0.7043512480323814,28429.998903936612
trilab,1.7411011265922482,71,8408,0.5429646823035231,28824.751746106373
trilab,1.4142135623730951,54,7151,0.5685316609247808,218902.31581842594
trilab,1.0,13,2171,0.24409714414211828,188826.10093298537
trilab,1.3195079107728942,31,4793,0.4084118227616561,54325.095749735185
trilab,1.8660659830736148,85,10064,0.6063822873265828,26345.07524264282
trilab,1.2311444133449163,21,3452,0.3152569453813498,98813.83178679505
trilab,1.8660659830736148,89,11077,0.6674181832985451,28389.312140493203
trilab,2.0,93,12048,0.6773105464357995,22192.767526881307
trilab,1.624504792712471,70,8896,0.6157106308250717,218895.64257639577
trilab,1.2311444133449163,27,4408,0.4025644887720133,64856.541032342895
trilab,1.3195079107728942,31,4789,0.4080709825173317,139158.95404503949
trilab,1.0,11,1837,0.20654373735102316,109272.6251977445
trilab,1.0,13,2171,0.24409714414211828,107363.26399986875
trilab,1.148698354997035,21,3507,0.3432674640746016,79239.1492635294
